sensorID,Type,Location,Event,Time,Day
S-01,Sonar,Desktop 1,ERROR,09:50:56,15/05/22
S-02,Sonar,sada,ERROR,09:50:57,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:50:58,15/05/22
S-04,Sonar,desktop 4,ERROR,09:50:59,15/05/22
S-05,Sonar,sada,ERROR,09:51:00,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:51:06,15/05/22
S-02,Sonar,sada,ERROR,09:51:07,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:51:09,15/05/22
S-04,Sonar,desktop 4,ERROR,09:51:11,15/05/22
S-05,Sonar,sada,ERROR,09:51:12,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:51:17,15/05/22
S-02,Sonar,sada,ERROR,09:51:19,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:51:20,15/05/22
S-04,Sonar,desktop 4,ERROR,09:51:21,15/05/22
S-05,Sonar,sada,ERROR,09:51:22,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:51:28,15/05/22
S-02,Sonar,sada,ERROR,09:51:29,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:51:30,15/05/22
S-04,Sonar,desktop 4,ERROR,09:51:31,15/05/22
S-05,Sonar,sada,ERROR,09:51:33,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:51:38,15/05/22
S-02,Sonar,sada,ERROR,09:51:39,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:51:41,15/05/22
S-04,Sonar,desktop 4,ERROR,09:51:52,15/05/22
S-05,Sonar,sada,ERROR,09:51:55,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:52:00,15/05/22
S-02,Sonar,sada,ERROR,09:52:01,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:52:02,15/05/22
S-04,Sonar,desktop 4,ERROR,09:52:04,15/05/22
S-05,Sonar,sada,ERROR,09:52:05,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:52:11,15/05/22
S-02,Sonar,sada,ERROR,09:52:12,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:52:13,15/05/22
S-04,Sonar,desktop 4,ERROR,09:52:14,15/05/22
S-05,Sonar,sada,ERROR,09:52:16,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:52:21,15/05/22
S-02,Sonar,sada,ERROR,09:52:22,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:52:24,15/05/22
S-04,Sonar,desktop 4,ERROR,09:52:25,15/05/22
S-05,Sonar,sada,ERROR,09:52:26,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:52:32,15/05/22
S-02,Sonar,sada,ERROR,09:52:33,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:52:34,15/05/22
S-04,Sonar,desktop 4,ERROR,09:52:35,15/05/22
S-05,Sonar,sada,ERROR,09:52:37,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:52:42,15/05/22
S-02,Sonar,sada,ERROR,09:52:43,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:52:54,15/05/22
S-04,Sonar,desktop 4,ERROR,09:52:57,15/05/22
S-05,Sonar,sada,ERROR,09:52:58,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:53:04,15/05/22
S-02,Sonar,sada,ERROR,09:53:05,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:53:06,15/05/22
S-04,Sonar,desktop 4,ERROR,09:53:07,15/05/22
S-05,Sonar,sada,ERROR,09:53:08,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:53:14,15/05/22
S-02,Sonar,sada,ERROR,09:53:15,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:53:16,15/05/22
S-04,Sonar,desktop 4,ERROR,09:53:17,15/05/22
S-05,Sonar,sada,ERROR,09:53:19,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:53:24,15/05/22
S-02,Sonar,sada,ERROR,09:53:25,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:53:27,15/05/22
S-04,Sonar,desktop 4,ERROR,09:53:28,15/05/22
S-05,Sonar,sada,ERROR,09:53:29,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:53:35,15/05/22
S-02,Sonar,sada,ERROR,09:53:36,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:53:37,15/05/22
S-04,Sonar,desktop 4,ERROR,09:53:38,15/05/22
S-05,Sonar,sada,ERROR,09:53:40,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:53:45,15/05/22
S-02,Sonar,sada,ERROR,09:53:56,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:53:59,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:54:47,15/05/22
S-02,Sonar,sada,ERROR,09:54:48,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:54:49,15/05/22
S-04,Sonar,desktop 4,ERROR,09:54:51,15/05/22
S-05,Sonar,sada,ERROR,09:54:52,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:55:05,15/05/22
S-02,Sonar,sada,ERROR,09:55:07,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:55:08,15/05/22
S-04,Sonar,desktop 4,ERROR,09:55:09,15/05/22
S-05,Sonar,sada,ERROR,09:55:10,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:55:24,15/05/22
S-02,Sonar,sada,ERROR,09:55:25,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:55:26,15/05/22
S-04,Sonar,desktop 4,ERROR,09:55:28,15/05/22
S-05,Sonar,sada,ERROR,09:55:29,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:55:42,15/05/22
S-02,Sonar,sada,ERROR,09:55:44,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:55:45,15/05/22
S-04,Sonar,desktop 4,ERROR,09:55:46,15/05/22
S-05,Sonar,sada,ERROR,09:55:47,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:56:01,15/05/22
S-02,Sonar,sada,ERROR,09:56:02,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:56:03,15/05/22
S-05,Sonar,sada,ERROR,09:56:15,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:56:30,15/05/22
S-02,Sonar,sada,ERROR,09:56:31,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:56:33,15/05/22
S-04,Sonar,desktop 4,ERROR,09:56:34,15/05/22
S-05,Sonar,sada,ERROR,09:56:35,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:56:49,15/05/22
S-02,Sonar,sada,ERROR,09:56:50,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:56:51,15/05/22
S-04,Sonar,desktop 4,ERROR,09:56:52,15/05/22
S-05,Sonar,sada,ERROR,09:56:54,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:57:07,15/05/22
S-02,Sonar,sada,ERROR,09:57:08,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:57:10,15/05/22
S-04,Sonar,desktop 4,ERROR,09:57:11,15/05/22
S-05,Sonar,sada,ERROR,09:57:12,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:57:25,15/05/22
S-02,Sonar,sada,ERROR,09:57:27,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:57:28,15/05/22
S-04,Sonar,desktop 4,ERROR,09:57:29,15/05/22
S-05,Sonar,sada,ERROR,09:57:31,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:57:44,15/05/22
S-02,Sonar,sada,ERROR,09:57:45,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:57:47,15/05/22
S-04,Sonar,desktop 4,ERROR,09:57:58,15/05/22
S-05,Sonar,sada,ERROR,09:58:01,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:58:14,15/05/22
S-02,Sonar,sada,ERROR,09:58:16,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:58:17,15/05/22
S-04,Sonar,desktop 4,ERROR,09:58:18,15/05/22
S-05,Sonar,sada,ERROR,09:58:20,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:58:33,15/05/22
S-02,Sonar,sada,ERROR,09:58:35,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:58:36,15/05/22
S-04,Sonar,desktop 4,ERROR,09:58:37,15/05/22
S-05,Sonar,sada,ERROR,09:58:38,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:58:52,15/05/22
S-02,Sonar,sada,ERROR,09:58:53,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:58:54,15/05/22
S-04,Sonar,desktop 4,ERROR,09:58:55,15/05/22
S-05,Sonar,sada,ERROR,09:58:57,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:59:10,15/05/22
S-02,Sonar,sada,ERROR,09:59:11,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:59:13,15/05/22
S-04,Sonar,desktop 4,ERROR,09:59:14,15/05/22
S-05,Sonar,sada,ERROR,09:59:15,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:59:29,15/05/22
S-02,Sonar,sada,ERROR,09:59:30,15/05/22
S-03,Sonar,Desktop 3,ERROR,09:59:41,15/05/22
S-04,Sonar,desktop 4,ERROR,09:59:44,15/05/22
S-05,Sonar,sada,ERROR,09:59:45,15/05/22
S-01,Sonar,Desktop 1,ERROR,09:59:59,15/05/22
S-02,Sonar,sada,ERROR,10:00:00,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:00:01,15/05/22
S-04,Sonar,desktop 4,ERROR,10:00:03,15/05/22
S-05,Sonar,sada,ERROR,10:00:04,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:00:17,15/05/22
S-02,Sonar,sada,ERROR,10:00:19,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:00:20,15/05/22
S-04,Sonar,desktop 4,ERROR,10:00:21,15/05/22
S-05,Sonar,sada,ERROR,10:00:24,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:00:38,15/05/22
S-02,Sonar,sada,ERROR,10:00:39,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:00:40,15/05/22
S-04,Sonar,desktop 4,ERROR,10:00:42,15/05/22
S-05,Sonar,sada,ERROR,10:00:43,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:00:57,15/05/22
S-02,Sonar,sada,ERROR,10:00:58,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:00:59,15/05/22
S-04,Sonar,desktop 4,ERROR,10:01:00,15/05/22
S-05,Sonar,sada,ERROR,10:01:02,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:01:15,15/05/22
S-02,Sonar,sada,ERROR,10:01:26,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:01:29,15/05/22
S-04,Sonar,desktop 4,ERROR,10:01:30,15/05/22
S-05,Sonar,sada,ERROR,10:01:31,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:01:45,15/05/22
S-02,Sonar,sada,ERROR,10:01:46,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:01:47,15/05/22
S-04,Sonar,desktop 4,ERROR,10:01:48,15/05/22
S-05,Sonar,sada,ERROR,10:01:49,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:02:03,15/05/22
S-02,Sonar,sada,ERROR,10:02:04,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:02:05,15/05/22
S-04,Sonar,desktop 4,ERROR,10:02:06,15/05/22
S-05,Sonar,sada,ERROR,10:02:08,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:02:22,15/05/22
S-02,Sonar,sada,ERROR,10:02:23,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:02:24,15/05/22
S-04,Sonar,desktop 4,ERROR,10:02:26,15/05/22
S-05,Sonar,sada,ERROR,10:02:27,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:02:40,15/05/22
S-02,Sonar,sada,ERROR,10:02:42,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:02:43,15/05/22
S-04,Sonar,desktop 4,ERROR,10:02:44,15/05/22
S-05,Sonar,sada,ERROR,10:02:45,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:03:08,15/05/22
S-02,Sonar,sada,ERROR,10:03:11,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:03:12,15/05/22
S-04,Sonar,desktop 4,ERROR,10:03:13,15/05/22
S-05,Sonar,sada,ERROR,10:03:14,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:03:28,15/05/22
S-02,Sonar,sada,ERROR,10:03:29,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:03:30,15/05/22
S-04,Sonar,desktop 4,ERROR,10:03:31,15/05/22
S-05,Sonar,sada,ERROR,10:03:33,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:03:46,15/05/22
S-02,Sonar,sada,ERROR,10:03:48,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:03:50,15/05/22
S-04,Sonar,desktop 4,ERROR,10:03:52,15/05/22
S-05,Sonar,sada,ERROR,10:03:53,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:04:07,15/05/22
S-02,Sonar,sada,ERROR,10:04:08,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:04:09,15/05/22
S-04,Sonar,desktop 4,ERROR,10:04:10,15/05/22
S-05,Sonar,sada,ERROR,10:04:12,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:04:25,15/05/22
S-02,Sonar,sada,ERROR,10:04:26,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:04:27,15/05/22
S-04,Sonar,desktop 4,ERROR,10:04:29,15/05/22
S-05,Sonar,sada,ERROR,10:04:30,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:04:55,15/05/22
S-02,Sonar,sada,ERROR,10:04:56,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:04:58,15/05/22
S-04,Sonar,desktop 4,ERROR,10:05:00,15/05/22
S-05,Sonar,sada,ERROR,10:05:01,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:05:14,15/05/22
S-02,Sonar,sada,ERROR,10:05:15,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:05:16,15/05/22
S-04,Sonar,desktop 4,ERROR,10:05:18,15/05/22
S-05,Sonar,sada,ERROR,10:05:19,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:05:33,15/05/22
S-02,Sonar,sada,ERROR,10:05:34,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:05:35,15/05/22
S-04,Sonar,desktop 4,ERROR,10:05:36,15/05/22
S-05,Sonar,sada,ERROR,10:05:38,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:05:52,15/05/22
S-02,Sonar,sada,ERROR,10:05:54,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:05:55,15/05/22
S-04,Sonar,desktop 4,ERROR,10:05:56,15/05/22
S-05,Sonar,sada,ERROR,10:05:57,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:06:11,15/05/22
S-02,Sonar,sada,ERROR,10:06:12,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:06:13,15/05/22
S-04,Sonar,desktop 4,ERROR,10:06:25,15/05/22
S-05,Sonar,sada,ERROR,10:06:27,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:06:41,15/05/22
S-02,Sonar,sada,ERROR,10:06:42,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:06:43,15/05/22
S-04,Sonar,desktop 4,ERROR,10:06:44,15/05/22
S-05,Sonar,sada,ERROR,10:06:46,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:06:59,15/05/22
S-02,Sonar,sada,ERROR,10:07:01,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:07:02,15/05/22
S-04,Sonar,desktop 4,ERROR,10:07:03,15/05/22
S-05,Sonar,sada,ERROR,10:07:04,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:07:21,15/05/22
S-02,Sonar,sada,ERROR,10:07:22,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:07:23,15/05/22
S-04,Sonar,desktop 4,ERROR,10:07:24,15/05/22
S-05,Sonar,sada,ERROR,10:07:26,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:07:39,15/05/22
S-02,Sonar,sada,ERROR,10:07:40,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:07:42,15/05/22
S-04,Sonar,desktop 4,ERROR,10:07:43,15/05/22
S-05,Sonar,sada,ERROR,10:07:44,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:07:58,15/05/22
S-02,Sonar,sada,ERROR,10:07:59,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:08:10,15/05/22
S-04,Sonar,desktop 4,ERROR,10:08:12,15/05/22
S-05,Sonar,sada,ERROR,10:08:14,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:08:27,15/05/22
S-02,Sonar,sada,ERROR,10:08:28,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:08:29,15/05/22
S-04,Sonar,desktop 4,ERROR,10:08:30,15/05/22
S-05,Sonar,sada,ERROR,10:08:32,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:08:45,15/05/22
S-02,Sonar,sada,ERROR,10:08:46,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:08:48,15/05/22
S-04,Sonar,desktop 4,ERROR,10:08:49,15/05/22
S-05,Sonar,sada,ERROR,10:08:50,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:09:04,15/05/22
S-02,Sonar,sada,ERROR,10:09:05,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:09:06,15/05/22
S-04,Sonar,desktop 4,ERROR,10:09:08,15/05/22
S-05,Sonar,sada,ERROR,10:09:09,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:09:22,15/05/22
S-02,Sonar,sada,ERROR,10:09:24,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:09:25,15/05/22
S-04,Sonar,desktop 4,ERROR,10:09:26,15/05/22
S-05,Sonar,sada,ERROR,10:09:27,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:09:40,15/05/22
S-02,Sonar,sada,ERROR,10:09:51,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:09:54,15/05/22
S-04,Sonar,desktop 4,ERROR,10:09:55,15/05/22
S-05,Sonar,sada,ERROR,10:09:56,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:10:09,15/05/22
S-02,Sonar,sada,ERROR,10:10:11,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:10:13,15/05/22
S-04,Sonar,desktop 4,ERROR,10:10:14,15/05/22
S-05,Sonar,sada,ERROR,10:10:15,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:10:29,15/05/22
S-02,Sonar,sada,ERROR,10:10:30,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:10:31,15/05/22
S-04,Sonar,desktop 4,ERROR,10:10:33,15/05/22
S-05,Sonar,sada,ERROR,10:10:34,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:10:48,15/05/22
S-02,Sonar,sada,ERROR,10:10:49,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:10:50,15/05/22
S-04,Sonar,desktop 4,ERROR,10:10:51,15/05/22
S-05,Sonar,sada,ERROR,10:10:53,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:11:06,15/05/22
S-02,Sonar,sada,ERROR,10:11:07,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:11:08,15/05/22
S-04,Sonar,desktop 4,ERROR,10:11:10,15/05/22
S-05,Sonar,sada,ERROR,10:11:11,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:11:34,15/05/22
S-02,Sonar,sada,ERROR,10:11:37,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:11:38,15/05/22
S-04,Sonar,desktop 4,ERROR,10:11:40,15/05/22
S-05,Sonar,sada,ERROR,10:11:41,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:11:54,15/05/22
S-02,Sonar,sada,ERROR,10:11:55,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:11:56,15/05/22
S-04,Sonar,desktop 4,ERROR,10:11:57,15/05/22
S-05,Sonar,sada,ERROR,10:11:59,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:12:12,15/05/22
S-02,Sonar,sada,ERROR,10:12:14,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:12:15,15/05/22
S-04,Sonar,desktop 4,ERROR,10:12:16,15/05/22
S-05,Sonar,sada,ERROR,10:12:17,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:12:31,15/05/22
S-02,Sonar,sada,ERROR,10:12:32,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:12:34,15/05/22
S-04,Sonar,desktop 4,ERROR,10:12:35,15/05/22
S-05,Sonar,sada,ERROR,10:12:36,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:12:50,15/05/22
S-02,Sonar,sada,ERROR,10:12:51,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:12:52,15/05/22
S-04,Sonar,desktop 4,ERROR,10:12:53,15/05/22
S-05,Sonar,sada,ERROR,10:12:55,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:13:19,15/05/22
S-02,Sonar,sada,ERROR,10:13:21,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:13:22,15/05/22
S-04,Sonar,desktop 4,ERROR,10:13:23,15/05/22
S-05,Sonar,sada,ERROR,10:13:24,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:13:38,15/05/22
S-02,Sonar,sada,ERROR,10:13:39,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:13:40,15/05/22
S-04,Sonar,desktop 4,ERROR,10:13:41,15/05/22
S-05,Sonar,sada,ERROR,10:13:42,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:13:56,15/05/22
S-02,Sonar,sada,ERROR,10:13:57,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:13:58,15/05/22
S-04,Sonar,desktop 4,ERROR,10:14:00,15/05/22
S-05,Sonar,sada,ERROR,10:14:01,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:14:14,15/05/22
S-02,Sonar,sada,ERROR,10:14:15,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:14:17,15/05/22
S-04,Sonar,desktop 4,ERROR,10:14:18,15/05/22
S-05,Sonar,sada,ERROR,10:14:19,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:14:32,15/05/22
S-02,Sonar,sada,ERROR,10:14:34,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:14:35,15/05/22
S-04,Sonar,desktop 4,ERROR,10:14:46,15/05/22
S-05,Sonar,sada,ERROR,10:14:48,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:15:02,15/05/22
S-02,Sonar,sada,ERROR,10:15:03,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:15:05,15/05/22
S-04,Sonar,desktop 4,ERROR,10:15:06,15/05/22
S-05,Sonar,sada,ERROR,10:15:07,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:15:20,15/05/22
S-02,Sonar,sada,ERROR,10:15:22,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:15:24,15/05/22
S-04,Sonar,desktop 4,ERROR,10:15:25,15/05/22
S-05,Sonar,sada,ERROR,10:15:26,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:15:40,15/05/22
S-02,Sonar,sada,ERROR,10:15:41,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:15:42,15/05/22
S-04,Sonar,desktop 4,ERROR,10:15:43,15/05/22
S-05,Sonar,sada,ERROR,10:15:44,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:15:58,15/05/22
S-02,Sonar,sada,ERROR,10:16:00,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:16:01,15/05/22
S-04,Sonar,desktop 4,ERROR,10:16:02,15/05/22
S-05,Sonar,sada,ERROR,10:16:04,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:16:17,15/05/22
S-02,Sonar,sada,ERROR,10:16:18,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:16:29,15/05/22
S-04,Sonar,desktop 4,ERROR,10:16:32,15/05/22
S-05,Sonar,sada,ERROR,10:16:33,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:16:47,15/05/22
S-02,Sonar,sada,ERROR,10:16:48,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:16:49,15/05/22
S-04,Sonar,desktop 4,ERROR,10:16:51,15/05/22
S-05,Sonar,sada,ERROR,10:16:52,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:17:06,15/05/22
S-02,Sonar,sada,ERROR,10:17:07,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:17:08,15/05/22
S-04,Sonar,desktop 4,ERROR,10:17:09,15/05/22
S-05,Sonar,sada,ERROR,10:17:11,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:17:24,15/05/22
S-02,Sonar,sada,ERROR,10:17:25,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:17:27,15/05/22
S-04,Sonar,desktop 4,ERROR,10:17:28,15/05/22
S-05,Sonar,sada,ERROR,10:17:29,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:17:43,15/05/22
S-02,Sonar,sada,ERROR,10:17:44,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:17:45,15/05/22
S-04,Sonar,desktop 4,ERROR,10:17:47,15/05/22
S-05,Sonar,sada,ERROR,10:17:48,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:18:01,15/05/22
S-02,Sonar,sada,ERROR,10:18:12,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:18:15,15/05/22
S-04,Sonar,desktop 4,ERROR,10:18:16,15/05/22
S-05,Sonar,sada,ERROR,10:18:17,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:18:31,15/05/22
S-02,Sonar,sada,ERROR,10:18:32,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:18:34,15/05/22
S-04,Sonar,desktop 4,ERROR,10:18:35,15/05/22
S-05,Sonar,sada,ERROR,10:18:36,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:18:50,15/05/22
S-02,Sonar,sada,ERROR,10:18:51,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:18:53,15/05/22
S-04,Sonar,desktop 4,ERROR,10:18:54,15/05/22
S-05,Sonar,sada,ERROR,10:18:55,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:19:09,15/05/22
S-02,Sonar,sada,ERROR,10:19:10,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:19:11,15/05/22
S-04,Sonar,desktop 4,ERROR,10:19:12,15/05/22
S-05,Sonar,sada,ERROR,10:19:13,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:19:27,15/05/22
S-02,Sonar,sada,ERROR,10:19:28,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:19:29,15/05/22
S-04,Sonar,desktop 4,ERROR,10:19:31,15/05/22
S-05,Sonar,sada,ERROR,10:19:32,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:19:55,15/05/22
S-02,Sonar,sada,ERROR,10:19:58,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:19:59,15/05/22
S-04,Sonar,desktop 4,ERROR,10:20:00,15/05/22
S-05,Sonar,sada,ERROR,10:20:01,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:20:15,15/05/22
S-02,Sonar,sada,ERROR,10:20:16,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:20:18,15/05/22
S-04,Sonar,desktop 4,ERROR,10:20:19,15/05/22
S-05,Sonar,sada,ERROR,10:20:20,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:20:34,15/05/22
S-02,Sonar,sada,ERROR,10:20:35,15/05/22
S-03,Sonar,Desktop 3,ERROR,10:20:36,15/05/22
S-04,Sonar,desktop 4,ERROR,10:20:37,15/05/22
S-05,Sonar,sada,ERROR,10:20:39,15/05/22
S-01,Sonar,Desktop 1,ERROR,10:20:52,15/05/22
